period,gaslimit,transactionpool,connection,position,number,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
8,15000000,1024 2048 3072 2048,tree,a,4,182.1158645833333,1589.6214285714284,14.144173018770642,5105.0,99.12396014085714,28750.37777777778,234.9039146951777,41853.06617466175,37968.72314727462,15757.368538070028,53726.09168534465
8,15000000,1024 2048 3072 2048,tree,b,1,441.685025,1261.039875,31.25,6915.5,71.20634631575,10639.684955752213,249.33711942517337,10362.699300699302,77118.09538653366,27684.56982543641,104802.66521197007
8,15000000,1024 2048 3072 2048,tree,b,2,283.97580821917813,3527.91575,15.624755863189636,0.0,14.11907651525,15234.333333333334,204.4451811254393,34275.44284802044,50952.62554724666,21488.5274014956,72441.15294874227
8,15000000,1024 2048 3072 2048,tree,b,4,174.09052991452987,2389.998793103449,8.913992585688558,3487.6666666666665,68.19796399796552,37213.51127819549,229.31265841112543,62273.986645718775,20927.6078835994,11306.435279393922,32234.043162993323
8,15000000,1024 2048 3072 2048,random,a,1,889.7483749999999,1422.564,31.249023468016627,6893.25,83.83244722224998,11247.566287878788,227.1416639128801,10688.391608391608,105.76973927759268,56.92174802122446,162.69148729881715
8,15000000,1024 2048 3072 2048,random,a,2,259.87565573770496,2566.093571428571,15.625,3365.0,15.402100381142857,14038.020833333334,215.5151540513981,18036.53833780161,42768.229122018965,9185.951617604196,51954.18073962316
8,15000000,1024 2048 3072 2048,random,a,4,141.04095505617977,1644.6060000000002,10.26546460211559,1.0,130.99050691780002,30688.066666666666,262.86685029294784,55826.62322515213,27679.792030250144,8746.309627690518,36426.10165794066
8,15000000,1024 2048 3072 2048,random,b,1,747.984,1391.2815,31.249023468016627,6890.125,69.36056161575002,11996.16402116402,229.0131485822304,11611.114885114885,86.23307220501609,57.2356834881885,143.4687556932046
8,15000000,1024 2048 3072 2048,random,b,2,237.7127910447762,1352.5365000000002,15.625,0.0,76.97705869862502,14747.75,253.08332427299723,24008.11724137931,32512.42608376493,11729.064883161373,44241.49096692631
8,15000000,1024 2048 3072 2048,random,b,4,146.29356617647068,555.3352647058823,7.812561035633091,3420.6666666666665,59.43473943376472,31046.5625,238.0826565679149,75938.92907092907,15354.774616211987,6679.855285029823,22034.62990124181
8,15000000,2048 2048 3072 2048,ring,a,1,488.3909722222222,1155.012,31.25,6966.25,66.70661887337499,5452.38679245283,224.74372971996365,5974.857301499167,28230.904173671515,20221.72355821943,48452.62773189094
8,15000000,2048 2048 3072 2048,ring,a,2,297.0914677419354,1789.901142857143,15.625,3423.0,15.329007964142855,14415.309090909092,246.66257796917387,20764.18132464712,18441.50292485376,9912.987683949135,28354.49060880289
8,15000000,2048 2048 3072 2048,ring,a,4,116.37612499999996,5787.1594000000005,11.09375,22.0,148.8357410744,30636.033333333333,237.9704053577728,35977.044846916775,14307.53154455386,7051.200048182612,21358.73159273648
8,15000000,2048 2048 3072 2048,ring,b,1,693.413,1235.08225,31.25,6995.25,7.121857404375,12132.37125748503,235.30413040123443,11856.975024975023,114.58805302620615,71.33983250266739,185.9278855288736
8,15000000,2048 2048 3072 2048,ring,b,2,280.78217910447773,1271.1297499999998,15.625,6354.0,14.01380446825,15068.8,256.82179814653824,21169.40379810095,13838.728544389658,10069.047870482442,23907.7764148721
8,15000000,2048 2048 3072 2048,tree,a,2,337.8855333333334,1769.723857142857,15.625,3401.0,15.300476862714286,14476.451219512195,237.42133842420813,13459.81274256145,47969.36927614218,18121.92787292389,66091.29714906607
8,15000000,2048 2048 3072 2048,tree,a,4,131.92503125000002,1237.9912,11.50017969030766,1.0,198.3484864246,31085.70588235294,224.7677954083691,54915.44482173175,35124.79112318623,12540.272651863965,47665.06377505019
8,15000000,2048 2048 3072 2048,tree,b,1,417.0661904761904,1982.7178750000005,31.25,6937.625,73.508953952375,11746.023961661342,279.4973451801367,11558.271728271728,47435.997088791846,30090.727802037847,77526.72489082969
8,15000000,2048 2048 3072 2048,tree,b,2,347.47552941176474,1576.033875,15.624755863189636,1.0,81.0322894985,14757.59090909091,248.88181758623327,33305.924518870284,60586.336074424784,18036.282083229504,78622.61815765429
8,15000000,2048 2048 3072 2048,random,a,1,401.124375,1464.7746250000002,31.25,6876.625,94.0971781,11433.571694599628,234.8770895687439,11060.388611388613,113.55265285588516,68.7424762383887,182.29512909427385
8,15000000,2048 2048 3072 2048,random,a,2,300.44656451612906,1151.9602857142856,15.624755863189636,3579.0,15.427337092142858,14943.063636363637,227.83540767936424,19570.71514488792,42765.55253743209,11834.536902080295,54600.08943951239
8,15000000,2048 2048 3072 2048,random,a,4,155.37481521739124,1851.443166666667,14.53125,3783.5,118.50156031133334,32391.315789473683,252.3993717567648,40696.55228048402,33886.53439105851,10993.12838409095,44879.66277514945
8,15000000,2048 2048 3072 2048,random,b,1,593.4427499999999,4383.915625,31.25,6947.125,72.29250728750002,12496.696132596686,250.48800269957616,11900.58041958042,112.2036740605229,55.81218080646391,168.0158548669868
8,15000000,2048 2048 3072 2048,random,b,2,326.4641999999999,1918.4515,15.625,1.0,93.457323383875,14863.8,228.799882982318,22035.59460394327,38805.397398126384,10916.581151312525,49721.97854943891
8,15000000,5120 2048 3072 2048,ring,a,1,461.8731944444445,3812.854875,31.249023468016627,6943.75,71.17543330287499,6609.787878787879,261.4545010567096,8038.82176568573,28038.945196608485,20128.85348112227,48167.79867773076
8,15000000,5120 2048 3072 2048,ring,a,2,243.0571639344262,2314.173285714286,15.625,3316.0,15.381544342571429,14115.41975308642,251.2093025870026,19938.788747346072,17913.07187295913,10113.936342075413,28027.008215034544
8,15000000,5120 2048 3072 2048,ring,a,4,142.1452747252747,1947.5088000000003,11.921875,1.0,201.3526606662,30923.33333333333,211.92460874097853,35650.2374278648,14642.59742765661,7226.687007434833,21869.28443509144
8,15000000,5120 2048 3072 2048,ring,b,1,539.5516250000001,1443.582,31.249023468016627,6888.875,76.094498350875,12002.53016453382,261.6906291913217,11957.094905094906,76.12028212834726,40.8089290299195,116.92921115826675
8,15000000,5120 2048 3072 2048,ring,b,2,251.5353432835821,1689.184625,15.624755863189636,1.0,85.24085529362502,13537.216216216217,224.0409217668225,17957.362102217936,12995.25049283415,9158.305815027075,22153.556307861225
8,15000000,5120 2048 3072 2048,tree,a,1,412.9937567567567,1478.894125,31.25,6909.875,70.90987228774999,6438.822222222222,241.3433568406212,6604.525907990314,60575.8348656504,32264.79921703541,92840.6340826858
8,15000000,5120 2048 3072 2048,tree,a,2,267.2706825396825,4590.689714285714,15.624755863189636,3528.0,15.328777475857144,14329.172413793103,266.7344004821466,13121.823909035034,45352.12286078304,17249.698701835336,62601.82156261837
8,15000000,5120 2048 3072 2048,tree,a,4,137.48290624999998,2013.3458,10.6875,1.0,136.6999153118,29166.0,252.2031060143256,54331.200729927004,34199.39933757592,14115.058340548952,48314.45767812487
8,15000000,5120 2048 3072 2048,tree,b,1,377.4957142857143,1349.779125,31.25,6953.75,118.525857746875,12743.422764227642,284.6279826130155,12416.000999000998,74147.72088194154,33771.42486336828,107919.1457453098
8,15000000,5120 2048 3072 2048,tree,b,2,301.0709253731344,1539.091,15.625,1.0,86.788835914125,15198.875,254.97644698424983,21044.42518578028,53764.17487317219,20522.63835007792,74286.81322325011
8,15000000,5120 2048 3072 2048,random,a,1,577.3981249999999,1680.1895,31.25,6964.5,70.411450372875,12091.417122040071,259.68699509803963,11611.804195804196,99.6012983740681,61.34669255509938,160.94799092916747
8,15000000,5120 2048 3072 2048,random,a,2,257.0436349206349,2491.510571428572,15.624755863189636,3285.0,15.390551206857142,14000.31111111111,278.97910879558674,22937.256561328333,40381.71285423517,9314.454525228051,49696.16737946322
8,15000000,5120 2048 3072 2048,random,a,4,132.7663186813187,1864.7212,11.53125,1.0,202.560530196,30419.5,231.74185202633404,57722.92911963883,29524.969317112114,9894.82620973988,39419.795526852
8,15000000,5120 2048 3072 2048,random,b,1,1195.5152500000002,1585.595375,31.25,6903.875,76.85743268212501,11673.83653846154,251.9290696576152,11162.912087912087,116.25521438829242,59.0166176571155,175.2718320454079
8,15000000,5120 2048 3072 2048,random,b,2,275.634552238806,1096.23825,15.625,1.0,94.451369289375,14364.17,225.89839856767003,19134.106052193227,31867.471241170533,9861.368314833502,41728.83955600404
8,16000000,1024 2048 3072 2048,ring,a,1,451.48407894736846,2115.895625,31.249023468016627,6909.625,70.05993042087499,5855.811475409836,252.61730850688247,6398.728484175458,28839.389567312697,20506.804896550697,49346.194463863394
8,16000000,1024 2048 3072 2048,ring,a,2,400.8694827586207,1428.3031666666666,20.83333333333333,3163.0,15.165812436166666,30600.65570599613,217.80249515714533,29744.96703296704,17143.899069718016,9769.728643604432,26913.62771332245
8,16000000,1024 2048 3072 2048,ring,a,4,145.79515476190477,1328.546,12.250191409240768,1.0,196.509403679,31294.11111111111,233.5801580262972,55695.30411220912,16064.116356642726,8548.763410163176,24612.8797668059
8,16000000,1024 2048 3072 2048,ring,b,1,461.644625,1889.80475,31.25,6969.625,80.47200435737498,11873.401886792451,274.4549332000005,11295.243756243755,107.88150623689958,61.22568635210999,169.10719258900957
8,16000000,1024 2048 3072 2048,ring,b,2,316.1463142857143,1308.4615,15.625,1.0,75.090140303125,14206.666666666666,224.22368772348025,18519.72712506768,12266.31205968019,8432.183488370163,20698.495548050352
8,16000000,1024 2048 3072 2048,tree,a,1,402.134,1513.0274285714283,41.66666666666666,6800.142857142857,73.48278934642859,6335.238938053098,215.3434932338652,4395.683636363637,87686.24439285777,31358.717469847976,119044.96186270574
8,16000000,1024 2048 3072 2048,tree,a,2,299.3289803921568,1434.4641666666666,20.83289931459761,3271.0,15.262946166,14383.28735632184,235.4588215602841,11242.605916829472,52162.17209491741,21320.88759100887,73483.05968592627
8,16000000,1024 2048 3072 2048,tree,a,4,143.61781012658224,1316.583,15.09375,1.0,143.8579136095,31092.375,249.1938530465946,41571.79255043973,37653.73790937773,15274.207166239576,52927.94507561731
8,16000000,1024 2048 3072 2048,tree,b,1,389.6167631578947,3398.47,41.664930627890506,6801.142857142857,104.25985222957142,8946.055009823183,245.30755837438429,8580.161838161837,62835.400093589145,30056.55458252557,92891.9546761147
8,16000000,1024 2048 3072 2048,tree,b,2,299.9065,1614.010625,15.624755863189636,0.0,78.77249839599997,14594.0,225.34145311536065,36590.23957322988,55647.44884869476,20859.9191841447,76507.36803283945
8,16000000,1024 2048 3072 2048,random,a,1,519.059125,1329.5925000000002,31.249023468016627,6950.375,88.899280159625,13029.077651515152,283.5651107156988,12652.336663336664,115.66841720401516,58.91444525693014,174.58286246094528
8,16000000,1024 2048 3072 2048,random,a,2,250.53261666666668,1509.6041428571427,15.625,3217.0,15.349283569142855,14397.720430107527,246.83857682944284,18419.55567282322,50207.02535983551,9366.269705277587,59573.29506511309
8,16000000,1024 2048 3072 2048,random,b,1,710.5539999999999,1476.551875,31.249023468016627,6900.0,79.2011080065,9820.725252525252,235.5920546551072,9549.203796203796,133.14765123467274,63.75462789986753,196.9022791345403
8,16000000,2048 2048 3072 2048,ring,a,1,353.845105263158,2510.9583750000006,31.25,6954.75,73.74896148637501,6303.133333333333,252.8096838987612,6907.380344253193,28475.89877784056,20436.21576615421,48912.114543994765
8,16000000,2048 2048 3072 2048,ring,a,2,439.44375,1595.4846666666665,20.83333333333333,3284.0,15.180350844166668,31835.9406779661,211.282864803312,31766.86549165121,21050.41750133878,9782.066284535593,30832.48378587437
8,16000000,2048 2048 3072 2048,ring,b,1,394.416,1402.54,31.25,6972.875,69.239572825625,10961.248148148148,235.2608429996298,10454.45954045954,98.80130766436616,63.77043225572103,162.57173992008717
8,16000000,2048 2048 3072 2048,ring,b,2,294.77980357142866,980.732,15.625,0.0,92.61409615525,19952.86283185841,242.1435534614002,20265.884447220487,14951.740518651197,11365.968382524725,26317.70890117592
8,16000000,2048 2048 3072 2048,ring,b,4,153.71858260869567,640.6404333333334,7.812438965320583,6710.666666666667,41.78902970319999,29303.0,249.19254516313748,73641.7992007992,10982.879146093928,9120.375488288057,20103.25463438198
8,16000000,2048 2048 3072 2048,tree,a,1,497.01662857142856,1214.9799999999998,31.25097659301853,6902.375,65.67882414962499,6307.477272727273,261.68135231694447,4500.867966048412,66134.08441529602,31793.92126963448,97928.0056849305
8,16000000,2048 2048 3072 2048,tree,a,2,339.80354545454543,1670.005666666667,20.83333333333333,3365.0,15.311367822333333,14496.083333333334,229.6863127722348,12485.924911376089,51282.90667402966,18565.566819185864,69848.47349321553
8,16000000,2048 2048 3072 2048,tree,b,1,454.86139393939385,1557.7207142857144,41.66666666666666,6799.0,6.992696041,9316.646234676007,250.94378050000017,9370.184815184815,54905.04079003864,34406.81837698583,89311.85916702448
8,16000000,2048 2048 3072 2048,tree,b,2,251.80753731343293,1787.596875,15.625,0.0,79.20218562562499,15204.166666666666,266.1019240326251,20040.8383735186,40829.11204650231,18593.185007015432,59422.29705351774
8,16000000,2048 2048 3072 2048,tree,b,4,144.95734166666668,641.4161,10.416666666666666,4694.0,66.0191005935,31164.83333333333,225.33030199398448,67664.24975024976,20850.67443451952,7666.348508860395,28517.02294337992
8,16000000,2048 2048 3072 2048,random,a,1,680.124,1434.433875,31.25,6925.125,88.95213613687503,9929.0,252.64998845166767,9624.934065934063,108.19651506573568,59.8855129898723,168.08202805560796
8,16000000,2048 2048 3072 2048,random,a,2,309.1224918032786,1603.804142857143,15.624755863189636,3300.0,15.368569919857142,14132.027027027028,258.6315570370376,18859.701003697835,38980.68210149849,9610.994093726626,48591.67619522512
8,16000000,2048 2048 3072 2048,random,a,4,111.191023255814,2106.894,15.3125,7296.0,151.82879765975,30223.0,255.0538099937834,42228.847042828005,28224.447158179704,9581.04668442038,37805.49384260009
8,16000000,2048 2048 3072 2048,random,b,1,561.3041428571429,1463.8955714285714,41.66666666666666,6773.857142857143,85.56709172914285,8467.943781942078,211.1590548618992,7975.817182817183,132.6015691185679,66.09819882868614,198.69976794725403
8,16000000,2048 2048 3072 2048,random,b,2,363.7417719298246,2045.430142857143,20.833767370153545,1.0,87.19643227057144,14589.307692307691,230.44052735959505,22670.254293770828,59104.9018586727,15010.349104750365,74115.25096342307
8,16000000,5120 2048 3072 2048,ring,a,1,422.2341025641026,1342.243875,31.25,6969.25,72.66959757049999,10545.951754385966,256.6306877900753,9682.672104404568,30870.072052018044,14871.185050670729,45741.25710268877
8,16000000,5120 2048 3072 2048,ring,a,2,374.5632413793102,2822.679,20.83333333333333,3345.0,15.260497575500002,31852.47018348624,231.56163494318253,31931.844686648503,16804.89365262153,9342.309622936782,26147.20327555832
8,16000000,5120 2048 3072 2048,ring,b,1,569.4997500000001,1877.757625,31.25097659301853,6965.625,78.682839601375,10883.387190684134,233.34863093082205,10592.973026973026,111.9305098084939,55.11994636663072,167.05045617512462
8,16000000,5120 2048 3072 2048,ring,b,2,229.06617910447764,1437.4851249999997,15.625,0.0,93.2671007565,15275.2,250.06499334638,22097.491754122937,14667.093246466176,10804.98932165502,25472.0825681212
8,16000000,5120 2048 3072 2048,tree,a,1,605.6402903225809,1214.2524285714285,41.66840285011876,6815.285714285715,90.31896296742856,6207.432835820896,223.67991398601453,3847.760409556314,85187.6537222434,35279.03834828697,120466.69207053036
8,16000000,5120 2048 3072 2048,tree,a,2,390.9460784313724,1631.8095,20.83289931459761,3528.0,15.32670280983333,14143.551020408164,229.2778320427992,11575.203998840916,52026.58203125,18689.755859375,70716.337890625
8,16000000,5120 2048 3072 2048,tree,b,1,426.6084193548387,1964.119625,31.249023468016627,6923.125,63.049784456125,10448.330960854091,249.4739346619575,9650.611388611387,59358.98701826736,31220.573287253508,90579.56030552086
